"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Sparganium erectum (Sparganiaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Sparganiaceae_Sparganium_erectum_CLF120534";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Sparganiaceae_Sparganium_erectum_CLF120534.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Sparganiaceae_Sparganium_erectum_CLF120534.jpg"
"Sparganium minimum (Sparganiaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1970;"still image";"image/jpeg";"Sparganiaceae_Sparganium_minimum_CLF120537";"Bibliothèque Université Clermont auvergne";"fre";;"Neuilly en Sancerre, étang de Morue";"Domaine public";"Sparganiaceae_Sparganium_minimum_CLF120537.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Sparganiaceae_Sparganium_minimum_CLF120537.jpg"
"Sparganium minimum (Sparganiaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Sparganiaceae_Sparganium_minimum_CLF120539";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Sparganiaceae_Sparganium_minimum_CLF120539.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Sparganiaceae_Sparganium_minimum_CLF120539.jpg"
"Spiranthes aestivalis (Orchidaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1891;"still image";"image/jpeg";"Orchidaceae_Spiranthes_aestivalis_CLF120659";"Bibliothèque Université Clermont auvergne";"fre";;"Morogues, marais des Places";"Domaine public";"Orchidaceae_Spiranthes_aestivalis_CLF120659.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Orchidaceae_Spiranthes_aestivalis_CLF120659.jpg"
"Spiranthes autumnalis (Orchidaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1891;"still image";"image/jpeg";"Orchidaceae_Spiranthes_autumnalis_CLF120658";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Orchidaceae_Spiranthes_autumnalis_CLF120658.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Orchidaceae_Spiranthes_autumnalis_CLF120658.jpg"
"Streptopus amplexifolius (Liliaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Liliaceae_Streptopus_amplexifolius_CLF120579";"Bibliothèque Université Clermont auvergne";"fre";;"col de Coux";"Domaine public";"Liliaceae_Streptopus_amplexifolius_CLF120579.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Liliaceae_Streptopus_amplexifolius_CLF120579.jpg"
"Tamus communis (Iridaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Iridaceae_Tamus_communis_CLF120607";"Bibliothèque Université Clermont auvergne";"fre";;"Dompierre sur Nièvre";"Domaine public";"Iridaceae_Tamus_communis_CLF120607.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Iridaceae_Tamus_communis_CLF120607.jpg"
"Tamus communis smilacifolia (Dioscoreaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1980;"still image";"image/jpeg";"Dioscoreaceae_Tamus_communis_smilacifolia_CLF120608";"Bibliothèque Université Clermont auvergne";"fre";;"Solutré";"Domaine public";"Dioscoreaceae_Tamus_communis_smilacifolia_CLF120608.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Dioscoreaceae_Tamus_communis_smilacifolia_CLF120608.jpg"
"Tofieldia calyculata (Liliaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1983;"still image";"image/jpeg";"Liliaceae_Tofieldia_calyculata_CLF120561";"Bibliothèque Université Clermont auvergne";"fre";;"Abriès, Valpréveyre";"Domaine public";"Liliaceae_Tofieldia_calyculata_CLF120561.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Liliaceae_Tofieldia_calyculata_CLF120561.jpg"
"Tofieldia calyculata (Liliaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Liliaceae_Tofieldia_calyculata_CLF120562";"Bibliothèque Université Clermont auvergne";"fre";;"col de Coux";"Domaine public";"Liliaceae_Tofieldia_calyculata_CLF120562.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Liliaceae_Tofieldia_calyculata_CLF120562.jpg"
"Tofieldia calyculata (Liliaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Liliaceae_Tofieldia_calyculata_CLF120572";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Liliaceae_Tofieldia_calyculata_CLF120572.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Liliaceae_Tofieldia_calyculata_CLF120572.jpg"
"Tulipa sylvestris (Liliaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1930;"still image";"image/jpeg";"Liliaceae_Tulipa_sylvestris_CLF120560";"Bibliothèque Université Clermont auvergne";"fre";;"Nevers, les Montapins";"Domaine public";"Liliaceae_Tulipa_sylvestris_CLF120560.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Liliaceae_Tulipa_sylvestris_CLF120560.jpg"
"Typha x-elata (Typhaceae)";"Chouard";;;;"Herbiers universitaires de Clermont-Ferrand";1937;"still image";"image/jpeg";"Typhaceae_Typha_x-elata_CLF120536";"Bibliothèque Université Clermont auvergne";"fre";;"Anglet, étang de Brindos";"Domaine public";"Typhaceae_Typha_x-elata_CLF120536.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Typhaceae_Typha_x-elata_CLF120536.jpg"
"Vallisneria spiralis (Hydrocharitaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1989;"still image";"image/jpeg";"Hydrocharitaceae_Vallisneria_spiralis_CLF120522";"Bibliothèque Université Clermont auvergne";"fre";;"Decize";"Domaine public";"Hydrocharitaceae_Vallisneria_spiralis_CLF120522.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Hydrocharitaceae_Vallisneria_spiralis_CLF120522.jpg"
"Vallisneria spiralis (Hydrocharitaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1895;"still image";"image/jpeg";"Hydrocharitaceae_Vallisneria_spiralis_CLF120526";"Bibliothèque Université Clermont auvergne";"fre";;"Clamecy, canal";"Domaine public";"Hydrocharitaceae_Vallisneria_spiralis_CLF120526.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Hydrocharitaceae_Vallisneria_spiralis_CLF120526.jpg"
"Veratrum album (Liliaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Liliaceae_Veratrum_album_CLF120559";"Bibliothèque Université Clermont auvergne";"fre";;"le Biot, mont Ouzon";"Domaine public";"Liliaceae_Veratrum_album_CLF120559.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Liliaceae_Veratrum_album_CLF120559.jpg"
"Zannichellia palustris (Zannichelliaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1969;"still image";"image/jpeg";"Zannichelliaceae_Zannichellia_palustris_CLF120527";"Bibliothèque Université Clermont auvergne";"fre";;"Nevers, Loire";"Domaine public";"Zannichelliaceae_Zannichellia_palustris_CLF120527.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Zannichelliaceae_Zannichellia_palustris_CLF120527.jpg"
"Zannichellia palustris (Zannichelliaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1992;"still image";"image/jpeg";"Zannichelliaceae_Zannichellia_palustris_CLF120531";"Bibliothèque Université Clermont auvergne";"fre";;"Marigny-sur-Yonne";"Domaine public";"Zannichelliaceae_Zannichellia_palustris_CLF120531.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Zannichelliaceae_Zannichellia_palustris_CLF120531.jpg"
"Zostera marina (Zosteraceae)";"Maire";;;;"Herbiers universitaires de Clermont-Ferrand";1941;"still image";"image/jpeg";"Zosteraceae_Zostera_marina_CLF120533";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Zosteraceae_Zostera_marina_CLF120533.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Zosteraceae_Zostera_marina_CLF120533.jpg"
"Aconitum anthora (Renonculaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Renonculaceae_Aconitum_anthora_CLF120861";"Bibliothèque Université Clermont auvergne";"fre";;"Bourg d'Oisans";"Domaine public";"Renonculaceae_Aconitum_anthora_CLF120861.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Aconitum_anthora_CLF120861.jpg"
"Aconitum napellum (Renonculaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Renonculaceae_Aconitum_napellum_CLF120863";"Bibliothèque Université Clermont auvergne";"fre";;"col de Coux";"Domaine public";"Renonculaceae_Aconitum_napellum_CLF120863.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Aconitum_napellum_CLF120863.jpg"
"Aconitum napellum collinum (Renonculaceae)";"Renard ";;;;"Herbiers universitaires de Clermont-Ferrand";1896;"still image";"image/jpeg";"Renonculaceae_Aconitum_napellum_collinum_CLF120862";"Bibliothèque Université Clermont auvergne";"fre";;"Avord";"Domaine public";"Renonculaceae_Aconitum_napellum_collinum_CLF120862.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Aconitum_napellum_collinum_CLF120862.jpg"
"Aconitum vulparia (Renonculaceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";1896;"still image";"image/jpeg";"Renonculaceae_Aconitum_vulparia_CLF120860";"Bibliothèque Université Clermont auvergne";"fre";;"Dijon, bois de Goury ?";"Domaine public";"Renonculaceae_Aconitum_vulparia_CLF120860.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Aconitum_vulparia_CLF120860.jpg"
"Actaea spicata (Renonculaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1892;"still image";"image/jpeg";"Renonculaceae_Actaea_spicata_CLF120880";"Bibliothèque Université Clermont auvergne";"fre";;"Druyes";"Domaine public";"Renonculaceae_Actaea_spicata_CLF120880.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Actaea_spicata_CLF120880.jpg"
"Adonis aestivalis (Renonculaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Renonculaceae_Adonis_aestivalis_CLF120887";"Bibliothèque Université Clermont auvergne";"fre";;"les Aix";"Domaine public";"Renonculaceae_Adonis_aestivalis_CLF120887.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Adonis_aestivalis_CLF120887.jpg"
"Alnus glutinosa (Betulaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Betulaceae_Alnus_glutinosa_CLF120772";"Bibliothèque Université Clermont auvergne";"fre";;"Préporché, Vénitiens";"Domaine public";"Betulaceae_Alnus_glutinosa_CLF120772.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Betulaceae_Alnus_glutinosa_CLF120772.jpg"
"Alnus incana (Betulaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Betulaceae_Alnus_incana_CLF120768";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Betulaceae_Alnus_incana_CLF120768.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Betulaceae_Alnus_incana_CLF120768.jpg"
"Alnus viridis (Betulaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Betulaceae_Alnus_viridis_CLF120773";"Bibliothèque Université Clermont auvergne";"fre";;"col de Coux";"Domaine public";"Betulaceae_Alnus_viridis_CLF120773.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Betulaceae_Alnus_viridis_CLF120773.jpg"
"Anemone narcissiflora (Renonculaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1983;"still image";"image/jpeg";"Renonculaceae_Anemone_narcissiflora_CLF120858";"Bibliothèque Université Clermont auvergne";"fre";;"Abriès, col de Malaure";"Domaine public";"Renonculaceae_Anemone_narcissiflora_CLF120858.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Anemone_narcissiflora_CLF120858.jpg"
"Anemone narcissiflora (Renonculaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Renonculaceae_Anemone_narcissiflora_CLF120872";"Bibliothèque Université Clermont auvergne";"fre";;"le Biot, mont Ouzon";"Domaine public";"Renonculaceae_Anemone_narcissiflora_CLF120872.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Anemone_narcissiflora_CLF120872.jpg"
"Anemone nemorosa (Renonculaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1980;"still image";"image/jpeg";"Renonculaceae_Anemone_nemorosa_CLF120868";"Bibliothèque Université Clermont auvergne";"fre";;"Guérigny";"Domaine public";"Renonculaceae_Anemone_nemorosa_CLF120868.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Anemone_nemorosa_CLF120868.jpg"
"Anemone ranunculoides (Renonculaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Renonculaceae_Anemone_ranunculoides_CLF120869";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Renonculaceae_Anemone_ranunculoides_CLF120869.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Anemone_ranunculoides_CLF120869.jpg"
"Aquilegia alpina (Renonculaceae)";"Barbezat";;;;"Herbiers universitaires de Clermont-Ferrand";1941;"still image";"image/jpeg";"Renonculaceae_Aquilegia_alpina_CLF120865";"Bibliothèque Université Clermont auvergne";"fre";;"le Périer, Jas des Agneaux";"Domaine public";"Renonculaceae_Aquilegia_alpina_CLF120865.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Aquilegia_alpina_CLF120865.jpg"
"Aquilegia pyrenaica (Renonculaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1987;"still image";"image/jpeg";"Renonculaceae_Aquilegia_pyrenaica_CLF120866";"Bibliothèque Université Clermont auvergne";"fre";;"Bilhières, col de Marie Blanque";"Domaine public";"Renonculaceae_Aquilegia_pyrenaica_CLF120866.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Aquilegia_pyrenaica_CLF120866.jpg"
"Aristolochia pistolochia (Aristolochiaceae)";"Barbezat";;;;"Herbiers universitaires de Clermont-Ferrand";1940;"still image";"image/jpeg";"Aristolochiaceae_Aristolochia_pistolochia_CLF120896";"Bibliothèque Université Clermont auvergne";"fre";;"Sauve";"Domaine public";"Aristolochiaceae_Aristolochia_pistolochia_CLF120896.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Aristolochiaceae_Aristolochia_pistolochia_CLF120896.jpg"
"Aristolochia pistolochia (Aristolochiaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Aristolochiaceae_Aristolochia_pistolochia_CLF120897";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Aristolochiaceae_Aristolochia_pistolochia_CLF120897.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Aristolochiaceae_Aristolochia_pistolochia_CLF120897.jpg"
"Asarum europaeum (Aristolochiaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1980;"still image";"image/jpeg";"Aristolochiaceae_Asarum_europaeum_CLF120898";"Bibliothèque Université Clermont auvergne";"fre";;"Surgy, Basseville";"Domaine public";"Aristolochiaceae_Asarum_europaeum_CLF120898.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Aristolochiaceae_Asarum_europaeum_CLF120898.jpg"
"Berberis vulgaris (Berberidaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1942;"still image";"image/jpeg";"Berberidaceae_Berberis_vulgaris_CLF120825";"Bibliothèque Université Clermont auvergne";"fre";;"Préporché, route de Moulins-Engilbert";"Domaine public";"Berberidaceae_Berberis_vulgaris_CLF120825.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Berberidaceae_Berberis_vulgaris_CLF120825.jpg"
"Betula nana (Betulaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1986;"still image";"image/jpeg";"Betulaceae_Betula_nana_CLF120779";"Bibliothèque Université Clermont auvergne";"fre";;"Fressinet-Langlade, tourbière";"Domaine public";"Betulaceae_Betula_nana_CLF120779.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Betulaceae_Betula_nana_CLF120779.jpg"
"Betula nana x B. verrucosa (Betulaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1986;"still image";"image/jpeg";"Betulaceae_Betula_nana_x_B._verrucosa_CLF120778";"Bibliothèque Université Clermont auvergne";"fre";;"Fressinet-Langlade, tourbière";"Domaine public";"Betulaceae_Betula_nana_x_B._verrucosa_CLF120778.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Betulaceae_Betula_nana_x_B._verrucosa_CLF120778.jpg"
"Castanea sativa (Fagaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Fagaceae_Castanea_sativa_CLF120776";"Bibliothèque Université Clermont auvergne";"fre";;"Préporché, Vénitiens";"Domaine public";"Fagaceae_Castanea_sativa_CLF120776.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fagaceae_Castanea_sativa_CLF120776.jpg"
"Celtis australis (Moraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Moraceae_Celtis_australis_CLF120790";"Bibliothèque Université Clermont auvergne";"fre";;"d'Argelès sur Mer à Sorède";"Domaine public";"Moraceae_Celtis_australis_CLF120790.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Moraceae_Celtis_australis_CLF120790.jpg"
"Chelidonium majus (Papaveraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1929;"still image";"image/jpeg";"Papaveraceae_Chelidonium_majus_CLF120810";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge";"Domaine public";"Papaveraceae_Chelidonium_majus_CLF120810.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Chelidonium_majus_CLF120810.jpg"
"Clematis flammula (Renonculaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1985;"still image";"image/jpeg";"Renonculaceae_Clematis_flammula_CLF120859";"Bibliothèque Université Clermont auvergne";"fre";;"la Celle sur Loire, les Brocs";"Domaine public";"Renonculaceae_Clematis_flammula_CLF120859.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Clematis_flammula_CLF120859.jpg"
"Corydalis claviculata (Papaveraceae)";"Corillion";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Papaveraceae_Corydalis_claviculata_CLF120794";"Bibliothèque Université Clermont auvergne";"fre";;"Moulay";"Domaine public";"Papaveraceae_Corydalis_claviculata_CLF120794.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Corydalis_claviculata_CLF120794.jpg"
"Corydalis claviculata (Papaveraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Papaveraceae_Corydalis_claviculata_CLF120795";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Papaveraceae_Corydalis_claviculata_CLF120795.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Corydalis_claviculata_CLF120795.jpg"
"Corydalis claviculata (Papaveraceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Papaveraceae_Corydalis_claviculata_CLF120800";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Papaveraceae_Corydalis_claviculata_CLF120800.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Corydalis_claviculata_CLF120800.jpg"
"Corydalis lutea (Papaveraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1937;"still image";"image/jpeg";"Papaveraceae_Corydalis_lutea_CLF120798";"Bibliothèque Université Clermont auvergne";"fre";;"Decize";"Domaine public";"Papaveraceae_Corydalis_lutea_CLF120798.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Corydalis_lutea_CLF120798.jpg"
"Corydalis solida (Papaveraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1930;"still image";"image/jpeg";"Papaveraceae_Corydalis_solida_CLF120799";"Bibliothèque Université Clermont auvergne";"fre";;"Corbigny, bois de la Cheise";"Domaine public";"Papaveraceae_Corydalis_solida_CLF120799.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Corydalis_solida_CLF120799.jpg"
"Delphinium elatium (Renonculaceae)";"Fouilloy";;;;"Herbiers universitaires de Clermont-Ferrand";1936;"still image";"image/jpeg";"Renonculaceae_Delphinium_elatium_CLF120864";"Bibliothèque Université Clermont auvergne";"fre";;"la Chapelle Sainte Anne";"Domaine public";"Renonculaceae_Delphinium_elatium_CLF120864.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Delphinium_elatium_CLF120864.jpg"
"Ficaria ranunculoides (Renonculaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Renonculaceae_Ficaria_ranunculoides_CLF120833";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Renonculaceae_Ficaria_ranunculoides_CLF120833.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Ficaria_ranunculoides_CLF120833.jpg"
"Fagopyrum esculentum (Polygonaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1935;"still image";"image/jpeg";"Polygonaceae_Fagopyrum_esculentum_CLF120750";"Bibliothèque Université Clermont auvergne";"fre";;"Préporché, Vénitiens";"Domaine public";"Polygonaceae_Fagopyrum_esculentum_CLF120750.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polygonaceae_Fagopyrum_esculentum_CLF120750.jpg"
"Fumaria officinalis (Fumariaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1930;"still image";"image/jpeg";"Fumariaceae_Fumaria_officinalis_CLF120801";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge";"Domaine public";"Fumariaceae_Fumaria_officinalis_CLF120801.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fumariaceae_Fumaria_officinalis_CLF120801.jpg"
"Fumaria officinalis wirtgenii (Fumariaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1996;"still image";"image/jpeg";"Fumariaceae_Fumaria_officinalis_wirtgenii_CLF120796";"Bibliothèque Université Clermont auvergne";"fre";;"Nevers, impasse Paul Cornu";"Domaine public";"Fumariaceae_Fumaria_officinalis_wirtgenii_CLF120796.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fumariaceae_Fumaria_officinalis_wirtgenii_CLF120796.jpg"
"Fumaria vaillantii (Fumariaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1891;"still image";"image/jpeg";"Fumariaceae_Fumaria_vaillantii_CLF120797";"Bibliothèque Université Clermont auvergne";"fre";;"Maubranche";"Domaine public";"Fumariaceae_Fumaria_vaillantii_CLF120797.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fumariaceae_Fumaria_vaillantii_CLF120797.jpg"
"Fumaria vaillantii (Fumariaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1993;"still image";"image/jpeg";"Fumariaceae_Fumaria_vaillantii_CLF120802";"Bibliothèque Université Clermont auvergne";"fre";;"Moulins-sur-Allier, Nomazy";"Domaine public";"Fumariaceae_Fumaria_vaillantii_CLF120802.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Fumariaceae_Fumaria_vaillantii_CLF120802.jpg"
"Glaucium flavum (Papaveraceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1934;"still image";"image/jpeg";"Papaveraceae_Glaucium_flavum_CLF120809";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Aygulf";"Domaine public";"Papaveraceae_Glaucium_flavum_CLF120809.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Papaveraceae_Glaucium_flavum_CLF120809.jpg"
"Helleborus niger (Renonculaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1930;"still image";"image/jpeg";"Renonculaceae_Helleborus_niger_CLF120881";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge (cultivé)";"Domaine public";"Renonculaceae_Helleborus_niger_CLF120881.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Helleborus_niger_CLF120881.jpg"
"Hepatica nobilis (Renonculaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1930;"still image";"image/jpeg";"Renonculaceae_Hepatica_nobilis_CLF120867";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge (cultivé)";"Domaine public";"Renonculaceae_Hepatica_nobilis_CLF120867.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Renonculaceae_Hepatica_nobilis_CLF120867.jpg"
"Humulus lupulus (Cannabaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cannabaceae_Humulus_lupulus_CLF120791";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Saulge";"Domaine public";"Cannabaceae_Humulus_lupulus_CLF120791.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cannabaceae_Humulus_lupulus_CLF120791.jpg"
