"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Chenopodium murale  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_murale_CLF122649";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_murale_CLF122649.jpg"
"Chenopodium murale  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_murale_CLF122650";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_murale_CLF122650.jpg"
"Chenopodium murale  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_murale_CLF122651";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_murale_CLF122651.jpg"
"Chenopodium murale  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_murale_CLF122652";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_murale_CLF122652.jpg"
"Chenopodium opulifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_opulifolium_CLF122653";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_opulifolium_CLF122653.jpg"
"Chenopodium opulifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_opulifolium_CLF122654";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_opulifolium_CLF122654.jpg"
"Chenopodium opulifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_opulifolium_CLF122655";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_opulifolium_CLF122655.jpg"
"Chenopodium opulifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_opulifolium_CLF122656";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_opulifolium_CLF122656.jpg"
"Chenopodium opulifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_opulifolium_CLF122657";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_opulifolium_CLF122657.jpg"
"Chenopodium opulifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_opulifolium_CLF122658";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_opulifolium_CLF122658.jpg"
"Chenopodium opulifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_opulifolium_CLF122659";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_opulifolium_CLF122659.jpg"
"Chenopodium polyspermum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_polyspermum_CLF122660";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_polyspermum_CLF122660.jpg"
"Chenopodium polyspermum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_polyspermum_CLF122661";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_polyspermum_CLF122661.jpg"
"Chenopodium polyspermum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_polyspermum_CLF122662";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_polyspermum_CLF122662.jpg"
"Chenopodium pumilio  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_pumilio_CLF122663";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_pumilio_CLF122663.jpg"
"Chenopodium pumilio  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_pumilio_CLF122664";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_pumilio_CLF122664.jpg"
"Chenopodium rubrum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_rubrum_CLF122665";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_rubrum_CLF122665.jpg"
"Chenopodium rubrum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_rubrum_CLF122666";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_rubrum_CLF122666.jpg"
"Chenopodium strictum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_strictum_CLF122667";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_strictum_CLF122667.jpg"
"Chenopodium striatum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_striatum_CLF122668";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_striatum_CLF122668.jpg"
"Chenopodium urbicum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_urbicum_CLF122669";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_urbicum_CLF122669.jpg"
"Chenopodium urbicum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_urbicum_CLF122670";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_urbicum_CLF122670.jpg"
"Chenopodium urbicum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_urbicum_CLF122671";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_urbicum_CLF122671.jpg"
"Chenopodium vulvaria  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_vulvaria_CLF122672";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_vulvaria_CLF122672.jpg"
"Chenopodium vulvaria  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Chenopodium_vulvaria_CLF122673";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Chenopodium_vulvaria_CLF122673.jpg"
"Corispermum gallicum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Corispermum_gallicum_CLF122674";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Corispermum_gallicum_CLF122674.jpg"
"Corispermum declinatum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Corispermum_declinatum_CLF122675";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Corispermum_declinatum_CLF122675.jpg"
"Corispermum gmelii  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Corispermum_gmelii_CLF122676";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Corispermum_gmelii_CLF122676.jpg"
"Cycloloma atriplicifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Cycloloma_atriplicifolium_CLF122677";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Cycloloma_atriplicifolium_CLF122677.jpg"
"Cycloloma atriplicifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Cycloloma_atriplicifolium_CLF122678";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Cycloloma_atriplicifolium_CLF122678.jpg"
"Cycloloma atriplicifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Cycloloma_atriplicifolium_CLF122679";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Cycloloma_atriplicifolium_CLF122679.jpg"
"Cycloloma atriplicifolium  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Cycloloma_atriplicifolium_CLF122680";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Cycloloma_atriplicifolium_CLF122680.jpg"
"Halimione pedunculata  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Halimione_pedunculata_CLF122681";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Halimione_pedunculata_CLF122681.jpg"
"Halimione portulacoides  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Halimione_portulacoides_CLF122682";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Halimione_portulacoides_CLF122682.jpg"
"Halocnemun strobilaceum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Halocnemun_strobilaceum_CLF122683";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Halocnemun_strobilaceum_CLF122683.jpg"
"Halocnemun strobilaceum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Halocnemun_strobilaceum_CLF122684";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Halocnemun_strobilaceum_CLF122684.jpg"
"Halogeton sativus  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Halogeton_sativus_CLF122685";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Halogeton_sativus_CLF122685.jpg"
"Halogeton sativus  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Halogeton_sativus_CLF122686";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Halogeton_sativus_CLF122686.jpg"
"Halopeplis amplexicaulis  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Halopeplis_amplexicaulis_CLF122687";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Halopeplis_amplexicaulis_CLF122687.jpg"
"Hammada articulata  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Hammada_articulata_CLF122688";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Hammada_articulata_CLF122688.jpg"
"Hammada articulata  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Hammada_articulata_CLF122689";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Hammada_articulata_CLF122689.jpg"
"Hammada articulata  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Hammada_articulata_CLF122690";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Hammada_articulata_CLF122690.jpg"
"Hammada persica  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Hammada_persica_CLF122691";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Hammada_persica_CLF122691.jpg"
"Hammada persica  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Hammada_persica_CLF122692";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Hammada_persica_CLF122692.jpg"
"Hammada scoparia  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Hammada_scoparia_CLF122693";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Hammada_scoparia_CLF122693.jpg"
"Hammada scoparia  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Hammada_scoparia_CLF122694";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Hammada_scoparia_CLF122694.jpg"
"Haloxylon schmittianum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Haloxylon_schmittianum_CLF122695";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Haloxylon_schmittianum_CLF122695.jpg"
"Krascheninnikovia ceratoides  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Krascheninnikovia_ceratoides_CLF122696";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Krascheninnikovia_ceratoides_CLF122696.jpg"
"Microcnemum coralloides  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Microcnemum_coralloides_CLF122697";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Microcnemum_coralloides_CLF122697.jpg"
"Patellifolia patellaris  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Patellifolia_patellaris_CLF122698";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Patellifolia_patellaris_CLF122698.jpg"
"Polycnemum avense  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Polycnemum_avense_CLF122699";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Polycnemum_avense_CLF122699.jpg"
"Polycnemum majus  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Polycnemum_majus_CLF122700";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Polycnemum_majus_CLF122700.jpg"
"Polycnemum fontanesii  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Polycnemum_fontanesii_CLF122701";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Polycnemum_fontanesii_CLF122701.jpg"
"Arthrocnemum glaucum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Arthrocnemum_glaucum_CLF122702";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Arthrocnemum_glaucum_CLF122702.jpg"
"Arthrocnemum macrostachyum  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Arthrocnemum_macrostachyum_CLF122703";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Arthrocnemum_macrostachyum_CLF122703.jpg"
"Arthrocnemum perenne  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Arthrocnemum_perenne_CLF122704";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Arthrocnemum_perenne_CLF122704.jpg"
"Arthrocnemum perenne  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Arthrocnemum_perenne_CLF122705";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Arthrocnemum_perenne_CLF122705.jpg"
"Salicornia depressa  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salicornia_depressa_CLF122706";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salicornia_depressa_CLF122706.jpg"
"Sarcocornia fruticosa  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Sarcocornia_fruticosa_CLF122707";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Sarcocornia_fruticosa_CLF122707.jpg"
"Salicornia americi  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salicornia_americi_CLF122708";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salicornia_americi_CLF122708.jpg"
"Salicornia obscura  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salicornia_obscura_CLF122709";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salicornia_obscura_CLF122709.jpg"
"Salicornia obscura  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salicornia_obscura_CLF122710";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salicornia_obscura_CLF122710.jpg"
"Salicornia ramosissima  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salicornia_ramosissima_CLF122711";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salicornia_ramosissima_CLF122711.jpg"
"Sarcocornia perennis  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Sarcocornia_perennis_CLF122712";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Sarcocornia_perennis_CLF122712.jpg"
"Sarcocornia perennis  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Sarcocornia_perennis_CLF122713";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Sarcocornia_perennis_CLF122713.jpg"
"Salsola genistoides  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_genistoides_CLF122714";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_genistoides_CLF122714.jpg"
"Salsola genistoides  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_genistoides_CLF122715";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_genistoides_CLF122715.jpg"
"Salsola kali  (Amaranthaceae)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Amaranthaceae_Salsola_kali_CLF122716";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Amaranthaceae_Salsola_kali_CLF122716.jpg"
