"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Digitalis purpurea (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 8 1897|1897";"still image";"image/jpeg";"Digitalis_purpurea_CLF094687";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Digitalis_purpurea_CLF094687.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Digitalis_purpurea_CLF094687.jpg"
"Pedicularis sylvatica (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"  1898|1898";"still image";"image/jpeg";"Pedicularis_sylvatica_CLF094688";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Pedicularis_sylvatica_CLF094688.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Pedicularis_sylvatica_CLF094688.jpg"
"Linaria striata (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Linaria_striata_CLF094689";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Linaria_striata_CLF094689.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Linaria_striata_CLF094689.jpg"
"Linaria vulgaris (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 0|0";"still image";"image/jpeg";"Linaria_vulgaris_CLF094690";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Linaria_vulgaris_CLF094690.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Linaria_vulgaris_CLF094690.jpg"
"Linaria spuria (Scrophulariaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Linaria_spuria_CLF094691";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Linaria_spuria_CLF094691.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Linaria_spuria_CLF094691.jpg"
"Solanum dulcamara (Solanaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"8 7 1897|1897";"still image";"image/jpeg";"Solanum_dulcamara_CLF094692";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Solanum_dulcamara_CLF094692.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Solanum_dulcamara_CLF094692.jpg"
"Lycium barbarum (Solanaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1898|1898";"still image";"image/jpeg";"Lycium_barbarum_CLF094693";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Lycium_barbarum_CLF094693.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Lycium_barbarum_CLF094693.jpg"
"Myosotis palustris (Boraginaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1898|1898";"still image";"image/jpeg";"Myosotis_palustris_CLF094694";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Myosotis_palustris_CLF094694.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Myosotis_palustris_CLF094694.jpg"
"Cynoglossum officinale (Boraginaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 8 1898|1898";"still image";"image/jpeg";"Cynoglossum_officinale_CLF094695";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Cynoglossum_officinale_CLF094695.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Cynoglossum_officinale_CLF094695.jpg"
"Symphytum officinale (Boraginaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Symphytum_officinale_CLF094696";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Symphytum_officinale_CLF094696.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Symphytum_officinale_CLF094696.jpg"
"Pulmonaria angustifolia (Boraginaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"15 4 1898|1898";"still image";"image/jpeg";"Pulmonaria_angustifolia_CLF094697";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Pulmonaria_angustifolia_CLF094697.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Pulmonaria_angustifolia_CLF094697.jpg"
"Lithospermum arvense (Boraginaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 5 1898|1898";"still image";"image/jpeg";"Lithospermum_arvense_CLF094698";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Lithospermum_arvense_CLF094698.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Lithospermum_arvense_CLF094698.jpg"
"Lithospermum arvense (Boraginaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"20 4 1899|1899";"still image";"image/jpeg";"Lithospermum_arvense_CLF094699";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Lithospermum_arvense_CLF094699.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Lithospermum_arvense_CLF094699.jpg"
"Echium vulgare (Boraginaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Echium_vulgare_CLF094700";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Echium_vulgare_CLF094700.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Echium_vulgare_CLF094700.jpg"
"Vinca major (Apocynaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1898|1898";"still image";"image/jpeg";"Vinca_major_CLF094701";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Vinca_major_CLF094701.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Vinca_major_CLF094701.jpg"
"Cuscuta epithymum (Convolvulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"10 6 1897|1897";"still image";"image/jpeg";"Cuscuta_epithymum_CLF094702";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Cuscuta_epithymum_CLF094702.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Cuscuta_epithymum_CLF094702.jpg"
"Narcissus pseudonarcissus (Amaryllidaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"2 4 1898|1898";"still image";"image/jpeg";"Narcissus_pseudonarcissus_CLF094703";"Bibliothèque Université Clermont Auvergne";"fre";;"Novion-Porcien, Ardennes, France";"Domaine public";"Narcissus_pseudonarcissus_CLF094703.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Narcissus_pseudonarcissus_CLF094703.jpg"
"Vincetoxicum officinale (Asclepiadaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 8 1897|1897";"still image";"image/jpeg";"Vincetoxicum_officinale_CLF094704";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Vincetoxicum_officinale_CLF094704.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Vincetoxicum_officinale_CLF094704.jpg"
"Cephalanthera grandiflora (Orchidaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Cephalanthera_grandiflora_CLF094705";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Cephalanthera_grandiflora_CLF094705.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Cephalanthera_grandiflora_CLF094705.jpg"
"Epipactis latifolia (Orchidaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"2 7 1899|1899";"still image";"image/jpeg";"Epipactis_latifolia_CLF094706";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Epipactis_latifolia_CLF094706.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Epipactis_latifolia_CLF094706.jpg"
"Listera ovata (Orchidaceae)";"Hb J. Lambert";"Lambert|S.R.";;;"Herbiers universitaires de Clermont-Ferrand";" 5 1896|1898";"still image";"image/jpeg";"Listera_ovata_CLF094707";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Listera_ovata_CLF094707.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Listera_ovata_CLF094707.jpg"
"Listera ovata (Orchidaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1898|1898";"still image";"image/jpeg";"Listera_ovata_CLF094708";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Listera_ovata_CLF094708.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Listera_ovata_CLF094708.jpg"
"Ophrys arachnites (Orchidaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1897|1897";"still image";"image/jpeg";"Ophrys_arachnites_CLF094709";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Ophrys_arachnites_CLF094709.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Ophrys_arachnites_CLF094709.jpg"
"Orchis montana (Orchidaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 5 1897|1897";"still image";"image/jpeg";"Orchis_montana_CLF094710";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Orchis_montana_CLF094710.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Orchis_montana_CLF094710.jpg"
"Papaver rhoeas (Papaveraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Papaver_rhoeas_CLF094711";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Papaver_rhoeas_CLF094711.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Papaver_rhoeas_CLF094711.jpg"
"Papaver argemone (Papaveraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Papaver_argemone_CLF094712";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Papaver_argemone_CLF094712.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Papaver_argemone_CLF094712.jpg"
"Corydalis solida (Fumariaceae)";"Hb J. Lambert";"Lambert|S.R.";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Corydalis_solida_CLF094713";"Bibliothèque Université Clermont Auvergne";"fre";;"Bièvres, Ardennes, France";"Domaine public";"Corydalis_solida_CLF094713.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Corydalis_solida_CLF094713.jpg"
"Fumaria vaillantii (Papaveraceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"23 5 1898|1898";"still image";"image/jpeg";"Fumaria_vaillantii_CLF094714";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Fumaria_vaillantii_CLF094714.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Fumaria_vaillantii_CLF094714.jpg"
"Erica tetralix (Ericaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"26 8 1897|1897";"still image";"image/jpeg";"Erica_tetralix_CLF094715";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Erica_tetralix_CLF094715.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Erica_tetralix_CLF094715.jpg"
"Specularia hybrida (Campanulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Specularia_hybrida_CLF094716";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Specularia_hybrida_CLF094716.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Specularia_hybrida_CLF094716.jpg"
"Specularia hybrida (Campanulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"21 5 1898|1898";"still image";"image/jpeg";"Specularia_hybrida_CLF094717";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Specularia_hybrida_CLF094717.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Specularia_hybrida_CLF094717.jpg"
"Campanula trachelium (Campanulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 6 1899|1899";"still image";"image/jpeg";"Campanula_trachelium_CLF094718";"Bibliothèque Université Clermont Auvergne";"fre";;"Bertoncourt, Ardennes, France";"Domaine public";"Campanula_trachelium_CLF094718.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Campanula_trachelium_CLF094718.jpg"
"Campanula glomerata (Campanulaceae)";"Hb J. Lambert";"Lambert|Bragard";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Campanula_glomerata_CLF094719";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Campanula_glomerata_CLF094719.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Campanula_glomerata_CLF094719.jpg"
"Jasione montana (Campanulaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 8 1897|1897";"still image";"image/jpeg";"Jasione_montana_CLF094720";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Jasione_montana_CLF094720.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Jasione_montana_CLF094720.jpg"
"Isatis tinctoria (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Isatis_tinctoria_CLF094721";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Isatis_tinctoria_CLF094721.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Isatis_tinctoria_CLF094721.jpg"
"Senebiera coronopus (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Senebiera_coronopus_CLF094722";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Senebiera_coronopus_CLF094722.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Senebiera_coronopus_CLF094722.jpg"
"Draba verna (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"22 5 1899|1899";"still image";"image/jpeg";"Draba_verna_CLF094723";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Draba_verna_CLF094723.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Draba_verna_CLF094723.jpg"
"Draba verna (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"2 4 1898|1898";"still image";"image/jpeg";"Draba_verna_CLF094724";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Draba_verna_CLF094724.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Draba_verna_CLF094724.jpg"
"Lepidium draba (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"2 6 1897|1897";"still image";"image/jpeg";"Lepidium_draba_CLF094725";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Lepidium_draba_CLF094725.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Lepidium_draba_CLF094725.jpg"
"Thlaspi perfoliatum (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"20 4 1899|1899";"still image";"image/jpeg";"Thlaspi_perfoliatum_CLF094726";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Thlaspi_perfoliatum_CLF094726.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Thlaspi_perfoliatum_CLF094726.jpg"
"Thlaspi perfoliatum (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"20 4 1899|1899";"still image";"image/jpeg";"Thlaspi_perfoliatum_CLF094726";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Thlaspi_perfoliatum_CLF094726.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Thlaspi_perfoliatum_CLF094726.jpg"
"Thlaspi perfoliatum (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"20 4 1899|1899";"still image";"image/jpeg";"Thlaspi_perfoliatum_CLF094726";"Bibliothèque Université Clermont Auvergne";"fre";;"Barby, Ardennes, France";"Domaine public";"Thlaspi_perfoliatum_CLF094726.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Thlaspi_perfoliatum_CLF094726.jpg"
"Iberis amara (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Iberis_amara_CLF094727";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Iberis_amara_CLF094727.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Iberis_amara_CLF094727.jpg"
"Turritis glabra (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 5 1898|1898";"still image";"image/jpeg";"Turritis_glabra_CLF094728";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Turritis_glabra_CLF094728.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Turritis_glabra_CLF094728.jpg"
"Nasturtium sylvestre (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Nasturtium_sylvestre_CLF094729";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Nasturtium_sylvestre_CLF094729.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Nasturtium_sylvestre_CLF094729.jpg"
"Cardamine pratensis (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 4 1898|1898";"still image";"image/jpeg";"Cardamine_pratensis_CLF094730";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Cardamine_pratensis_CLF094730.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Cardamine_pratensis_CLF094730.jpg"
"Erysimum cheiranthoides (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1898|1898";"still image";"image/jpeg";"Erysimum_cheiranthoides_CLF094731";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Erysimum_cheiranthoides_CLF094731.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Erysimum_cheiranthoides_CLF094731.jpg"
"Erysimum cheiranthoides (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"16 6 1897|1897";"still image";"image/jpeg";"Erysimum_cheiranthoides_CLF094732";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Erysimum_cheiranthoides_CLF094732.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Erysimum_cheiranthoides_CLF094732.jpg"
"Erysimum cheiriflorum (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 7 1897|1897";"still image";"image/jpeg";"Erysimum_cheiriflorum_CLF094733";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Erysimum_cheiriflorum_CLF094733.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Erysimum_cheiriflorum_CLF094733.jpg"
"Erucastrum pollichii (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"19 6 1898|1898";"still image";"image/jpeg";"Erucastrum_pollichii_CLF094734";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Erucastrum_pollichii_CLF094734.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Erucastrum_pollichii_CLF094734.jpg"
"Barbarea vulgaris (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 7 1897|1897";"still image";"image/jpeg";"Barbarea_vulgaris_CLF094735";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Barbarea_vulgaris_CLF094735.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Barbarea_vulgaris_CLF094735.jpg"
"Arabis sagittata (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 5 1898|1898";"still image";"image/jpeg";"Arabis_sagittata_CLF094736";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Arabis_sagittata_CLF094736.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Arabis_sagittata_CLF094736.jpg"
"Brassica napus (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";" 8 1898|1898";"still image";"image/jpeg";"Brassica_napus_CLF094737";"Bibliothèque Université Clermont Auvergne";"fre";;"Chooz, Ardennes, France";"Domaine public";"Brassica_napus_CLF094737.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Brassica_napus_CLF094737.jpg"
"Sinapis alba (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"26 6 1897|1897";"still image";"image/jpeg";"Sinapis_alba_CLF094738";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Sinapis_alba_CLF094738.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Sinapis_alba_CLF094738.jpg"
"Alliaria officinalis (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"6 6 1898|1898";"still image";"image/jpeg";"Alliaria_officinalis_CLF094739";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Alliaria_officinalis_CLF094739.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Alliaria_officinalis_CLF094739.jpg"
"Raphanus raphanistrum (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"12 6 1897|1897";"still image";"image/jpeg";"Raphanus_raphanistrum_CLF094740";"Bibliothèque Université Clermont Auvergne";"fre";;"Rethel, Ardennes, France";"Domaine public";"Raphanus_raphanistrum_CLF094740.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Raphanus_raphanistrum_CLF094740.jpg"
"Neslia paniculata (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"17 6 1899|1899";"still image";"image/jpeg";"Neslia_paniculata_CLF094741";"Bibliothèque Université Clermont Auvergne";"fre";;"Acy-Romance, Ardennes, France";"Domaine public";"Neslia_paniculata_CLF094741.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Neslia_paniculata_CLF094741.jpg"
"Alyssum calycinum (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"1 6 1897|1897";"still image";"image/jpeg";"Alyssum_calycinum_CLF094742";"Bibliothèque Université Clermont Auvergne";"fre";;"Belleville-et-Châtillon-sur-Bar, Ardennes, France";"Domaine public";"Alyssum_calycinum_CLF094742.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Alyssum_calycinum_CLF094742.jpg"
"Rorippa amphibia (Brassicaceae)";"Hb J. Lambert";"Lambert|Lambert";;;"Herbiers universitaires de Clermont-Ferrand";"10 6 1899|1899";"still image";"image/jpeg";"Rorippa_amphibia_CLF094743";"Bibliothèque Université Clermont Auvergne";"fre";;"Nanteuil-sur-Aisne, Ardennes, France";"Domaine public";"Rorippa_amphibia_CLF094743.jpg";"http://bibliotheque-virtuelle.clermont-universite.fr/files/fichiers_bcu/Rorippa_amphibia_CLF094743.jpg"
